Country,Collection,WGS84 N,WGS84 E,Species,Time
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.648362,29.292551,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25 [11:00-12:20]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.648362,29.292551,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25 [11:00-12:20]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.640646,29.213908,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25 [14:10-15:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.640646,29.213908,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25 [14:10-15:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.640025,29.252884,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25 [12:30-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.640025,29.252884,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25 [12:30-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.640025,29.252884,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25 [12:30-13:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25 [11:30-12:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25 [11:30-12:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25 [11:30-12:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25 [11:30-12:55]
Suomi,Finnish Insect Database,60.167438,24.745003,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25
Suomi,Finnish Insect Database,61.568671,24.521667,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25
Suomi,Finnish Insect Database,60.167438,24.745003,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25
Suomi,Finnish Insect Database,60.428888,25.099372,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-25
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.322732,24.500428,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-24 [15:20-16:50]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.322732,24.500428,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-24 [15:20-16:50]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.408151,23.170202,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-24 [15:30-16:20]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.408151,23.170202,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-24 [15:30-16:20]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.994452,24.524329,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-24 [12:30-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.994452,24.524329,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-24 [12:30-14:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.994452,24.524329,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-24 [12:30-14:00]
Suomi,Finnish Insect Database,60.173077,25.105042,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-24
Suomi,Finnish Insect Database,60.262781,25.099856,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-24
Suomi,Finnish Insect Database,60.382899,23.171632,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-24
Suomi,Finnish Insect Database,60.968956,24.524168,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-24
Suomi,Finnish Insect Database,60.324679,24.498899,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-24
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.162963,28.683186,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-23 [13:20-14:15]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.162963,28.683186,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-23 [13:20-14:15]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.162963,28.683186,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-23 [13:20-14:15]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.162963,28.683186,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-23 [13:20-14:15]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.162963,28.683186,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-23 [13:20-14:15]
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-23
Suomi,Finnish Insect Database,60.343595,24.551678,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-23
Suomi,Finnish Insect Database,61.16336,28.687494,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-23
Suomi,Finnish Insect Database,60.419917,25.099896,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-23
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:20-14:40]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:20-14:40]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:20-14:40]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:20-14:40]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:20-14:40]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:20-14:40]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:20-14:40]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:20-14:40]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:20-14:40]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.34261,23.763892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:20-14:40]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.068706,25.881394,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:40-15:50]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.068706,25.881394,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:40-15:50]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.068706,25.881394,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:40-15:50]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.068706,25.881394,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:40-15:50]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.549439,25.182707,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [13:55-16:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.341622,25.226212,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:05-15:51]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.341622,25.226212,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:05-15:51]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.114068,23.343202,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:35-14:20]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.114068,23.343202,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:35-14:20]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.114068,23.343202,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:35-14:20]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:00-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:00-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:00-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:00-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:00-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:00-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:00-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:00-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:00-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:00-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:00-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:00-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.5852,29.141619,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [14:00-15:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:30-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:30-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:30-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:30-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:30-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22 [12:30-15:00]
Suomi,Hatikka.fi observations,62.735577,30.987322,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22
Suomi,Finnish Insect Database,62.559179,29.135566,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22
Suomi,Finnish Insect Database,62.482764,27.764631,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22
Suomi,Finnish Insect Database,60.344725,23.763442,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22
Suomi,Finnish Insect Database,61.065995,25.876346,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-22
Suomi,Syke - Butterflies in Finnish agricultural landscapes,60.583103,23.377809,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-20 [12:10-13:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.437628,24.628623,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-20 [11:15-13:25]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.142541,23.572298,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-20 [14:20-16:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.324775,24.497606,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-20 [14:04-15:29]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.324775,24.497606,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-20 [14:04-15:29]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.324775,24.497606,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-20 [14:04-15:29]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.319985,24.514274,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-20 [16:04-17:06]
Suomi,Finnish Insect Database,60.581749,23.374548,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-20
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-20
Suomi,Hatikka.fi observations,61.322186,28.56534,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.324982,29.789204,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [15:15-16:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.324982,29.789204,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [15:15-16:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.324982,29.789204,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [15:15-16:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.324982,29.789204,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [15:15-16:30]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.44892,29.878321,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [13:30-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.44892,29.878321,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [13:30-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.44892,29.878321,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [13:30-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.44892,29.878321,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [13:30-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.44892,29.878321,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [13:30-15:00]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",60.5451,23.427209,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:05-13:06]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.114068,23.343202,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:00-12:35]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:15-13:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:15-13:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:15-13:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:15-13:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:15-13:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:15-13:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",62.508811,27.76892,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:15-13:15]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:05-12:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:05-12:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:05-12:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:05-12:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:05-12:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:05-12:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:05-12:55]
Suomi,"Syke - Butterflies in Finnish agricultural landscapes, old transects",61.594407,24.521822,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19 [11:05-12:55]
Suomi,Finnish Insect Database,61.787626,28.987172,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19
Suomi,Finnish Insect Database,62.482764,27.764631,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19
Suomi,Finnish Insect Database,61.568671,24.521667,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19
Suomi,Finnish Insect Database,62.890845,27.615972,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19
Suomi,Finnish Insect Database,62.935523,27.656294,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19
Suomi,Finnish Insect Database,62.056654,29.00472,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19
Suomi,Finnish Insect Database,61.879923,28.802997,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19
Suomi,Finnish Insect Database,62.917488,27.67557,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19
Suomi,Finnish Insect Database,62.319658,29.649202,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-19
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.605101,24.212036,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-16 [13:50-15:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.605101,24.212036,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-16 [13:50-15:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.605101,24.212036,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-16 [13:50-15:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.605101,24.212036,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-16 [13:50-15:00]
Suomi,Syke - Butterflies in Finnish agricultural landscapes,61.605101,24.212036,sitruunaperhonen (fi) — Gonepteryx rhamni,2004-08-16 [13:50-15:00]
