"species","longitude","latitude"
"Sciurus vulgaris",27.28487,61.50652
"Lepus europaeus",22.3,60.5
"Sciurus vulgaris",25.018642,60.110161
"Sciurus vulgaris",22.200465,60.427944
"Nyctereutes procyonoides",25.744312,64.550916
"Capreolus capreolus",22.250566,60.331242
"Capreolus capreolus",21.6073,61.212696
"Sciurus vulgaris",29.44975,66.26409
"Odocoileus virginianus",24.876741,60.307804
"Vulpes vulpes",25.018642,60.110161
"Plecotus auritus",25.52553,60.74524
"Sciurus vulgaris",25.018642,60.110161
"Rattus norvegicus",24.9,60.1
"Apodemus flavicollis",21.83413,62.89346
"Lepus europaeus",24.93737,60.17514
"Sciurus vulgaris",22.200494,60.427939
"Rattus norvegicus",24.93756,60.17467
"Sciurus vulgaris",21.529147,61.122662
"Lutra lutra",25.055921,60.17348
"Neovison vison",25.848509,62.249692
"Sciurus vulgaris",30.40222,64.10975
"Sciurus vulgaris",24.75005,60.15915
"Rangifer tarandus fennicus",24.797163,63.706014
"Nyctereutes procyonoides",22.2157,60.195935
"Vulpes vulpes",27.510155,66.726555
"Capreolus capreolus",28.78076,61.14212
"Rattus norvegicus",24.94984,60.18504
"Rattus norvegicus",24.94987,60.18502
"Pteromys volans",22.594821,60.44379
"Nyctereutes procyonoides",25.018642,60.110161
"Pteromys volans",23.788095,61.492527
"Sciurus vulgaris",25.066103,60.274118
"Capreolus capreolus",21.555538,61.102724
"Capreolus capreolus",24.632161,62.219054
"Capreolus capreolus",24.407881,62.21454
"Rattus norvegicus",24.943682,60.186951
"Odocoileus virginianus",24.89588,60.27126
"Odocoileus virginianus",25.556489,65.124526
"Nyctereutes procyonoides",29.495247,62.803799
"Nyctereutes procyonoides",27.259755,60.619103
"Nyctereutes procyonoides",21.600434,61.276067
"Neovison vison",23.021005,59.891453
"Vulpes vulpes",27.60037,66.670277
"Rattus norvegicus",24.9,60.1
"Rattus norvegicus",24.94965,60.18476
"Apodemus flavicollis",22.32479,60.46789
"Pteromys volans",23.614628,62.253255
"Martes martes",21.718062,63.05637
"Lutra lutra",21.80685,60.411837
"Nyctereutes procyonoides",24.710228,60.863703
"Nyctereutes procyonoides",25.105072,60.317695
"Nyctereutes procyonoides",24.827787,60.3471
"Nyctereutes procyonoides",24.875059,60.224702
"Nyctereutes procyonoides",24.25337,66.35666
"Capreolus capreolus",21.44599,62.44857
"Sciurus vulgaris",24.995492,60.239073
"Pteromys volans",23.614628,62.253255
"Sciurus vulgaris",24.914782,60.198847
"Vulpes vulpes",22.20058,60.427952
"Pteromys volans",24.720795,60.131924
"Lutra lutra",23.822999,61.477268
"Erinaceus europaeus",25.001742,60.257527
"Sciurus vulgaris",25.58091,61.47286
"Vulpes vulpes",21.61699,63.08487
"Neovison vison",25.956816,63.29694
"Nyctereutes procyonoides",27.819223,62.945901
"Nyctereutes procyonoides",26.102196,60.568342
"Capreolus capreolus",27.56174,66.689686
"Nyctereutes procyonoides",25.26871,62.77934
"Sciurus vulgaris",24.997104,60.2403
"Pteromys volans",23.614628,62.253255
"Sciurus vulgaris",25.018642,60.110161
"Alces alces",22.494281,60.08751
"Vulpes vulpes",23.42999,63.911276
"Nyctereutes procyonoides",23.238703,63.816604
"Odocoileus virginianus",21.558446,61.106449
"Rattus norvegicus",25.107668,60.232105
"Rattus norvegicus",24.962944,60.187539
"Martes martes",23.408956,62.193694
"Sciurus vulgaris",24.882944,60.22367
"Vulpes vulpes",24.98149,60.19018
"Sciurus vulgaris",28.76705,61.1683
"Neovison vison",25.580441,62.228285
"Nyctereutes procyonoides",24.086383,60.233098
"Lepus europaeus",24.95012,60.18419
"Rattus norvegicus",24.9,60.1
"Sciurus vulgaris",25.018642,60.110161
"Sciurus vulgaris",25.01933,60.19749
"Sciurus vulgaris",24.705844,60.18066
"Myodes glareolus",22.47519,60.91364
"Talpa europaea",27.42447,61.69615
"Odocoileus virginianus",24.463397,60.14183
"Capreolus capreolus",24.75016,60.38716
"Cervidae",21.75615,60.74542
"Martes martes",24.496009,61.467675
"Lutra lutra",21.78239,59.987145
"Neovison vison",27.197975,60.957121
"Erinaceus europaeus",25.027749,60.26259
"Nyctereutes procyonoides",24.99581,60.327778
"Lepus timidus",29.89472,64.49303
"Sciurus vulgaris",25.112627,60.229981
"Sciurus vulgaris",24.945499,60.175931
"Lepus europaeus",25.00121,60.20874
"Nyctereutes procyonoides",21.9683,62.67916
"Nyctereutes procyonoides",26.962563,61.656455
"Nyctereutes procyonoides",26.798864,60.535937
"Nyctereutes procyonoides",23.937815,61.491896
"Neovison vison",26.799557,60.535965
"Sciurus vulgaris",21.529147,61.122662
"Vulpes vulpes",24.443646,60.132673
"Pteromys volans",26.741162,60.956483
"Alces",24.5672,60.31047
"Rangifer tarandus fennicus",25.64293,63.429248
"Capreolus capreolus",25.04427,60.21712
"Sciurus vulgaris",24.96782,60.22226
"Sciurus vulgaris",24.90364,60.198914
"Sciurus vulgaris",24.468706,60.139183
"Capreolus capreolus",21.554282,61.099984
"Vulpes vulpes",24.931197,60.184072
"Lepus europaeus",25.1,60.3
"Nyctereutes procyonoides",23.239241,61.467507
"Sciurus vulgaris",24.907103,60.200294
"Capreolus capreolus",22.66328,60.43577
"Vulpes vulpes",25.007842,60.217915
"Lutra lutra",22.486287,60.088405
"Sciurus vulgaris",27.376825,66.711354
"",24.032397,61.46873
"Sciurus vulgaris",24.900836,60.231607
"Eptesicus nilssonii",27.290387,60.639795
"Plecotus auritus",27.290403,60.639239
"Neovison vison",25.02879,60.19802
"Vulpes vulpes",25.018642,60.110161
"Eptesicus nilssonii",23.938681,66.358866
"Vespertilionidae",26.43005,61.95056
"Sciurus vulgaris",27.38767,63.33371
"Vespertilionidae",26.42977,61.95054
"Chiroptera",24.484173,60.693208
"Sciurus vulgaris",22.200517,60.427967
"Sciurus vulgaris",25.018642,60.110161
"Neovison vison",25.651264,60.369269
"Sciurus vulgaris",24.906175,60.230348
"Odocoileus virginianus",24.92525,60.26122
"Nyctereutes procyonoides",23.72596,64.16243
"Lepus europaeus",23.85546,61.4485
"Mustela nivalis",23.825904,61.475732
"Odocoileus virginianus",24.870701,60.301025
"Martes martes",24.56247,60.29284
"Rattus norvegicus",24.94916,60.18472
"Rattus norvegicus",24.9,60.1
"Sciurus vulgaris",24.899408,60.231706
"Pteromys volans",22.743273,61.142276
"Vulpes vulpes",22.20642,60.42952
"Chiroptera",25.042233,60.225263
"Odocoileus virginianus",24.709201,60.178285
"Rattus norvegicus",24.94987,60.18442
"Capreolus capreolus",25.054777,60.173699
"Alces alces",23.73105,61.87946
"Sciurus vulgaris",25.03587,60.18359
"Rattus norvegicus",24.9,60.1
"Capreolus capreolus",22.3,60.5
"Lepus europaeus",24.92942,60.2315
"Capreolus capreolus",25.00838,60.21959
"Sciurus vulgaris",26.02519,66.58242
"Pteromys volans",24.363283,64.170804
"Rattus norvegicus",22.216246,60.53342
"Mus musculus",22.739381,60.456538
"Sciurus vulgaris",22.200515,60.427954
"Sciurus vulgaris",26.302363,62.622075
"Talpa europaea",28.75628,61.15709
"Sciurus vulgaris",25.018642,60.110161
"Vulpes vulpes",25.018642,60.110161
"Nyctereutes procyonoides",23.852761,61.469455
"Sciurus vulgaris",27.71738,62.98481
"Mammalia",27.09108,68.93666
"Myomorpha",21.8341,62.89379
"Sciurus vulgaris",26.043652,62.6122
"Sciurus vulgaris",24.867689,60.197275
"Nyctereutes procyonoides",21.515264,61.082539
"Lepus europaeus",24.93625,60.1736
"Halichoerus grypus",25.02528,60.14035
"Rangifer tarandus fennicus",24.901863,63.85092
"Chiroptera",24.677254,60.609717
"Eptesicus nilssonii",23.3,60.3
"Vulpes vulpes",25.00459,60.20897
"Vulpes vulpes",25.00459,60.20897
"Sciurus vulgaris",25.48271,65.00145
"Sciurus vulgaris",25.035216,60.212975
"Vulpes vulpes",27.30471,67.15243
"Pteromys volans",24.603502,60.194864
"Soricinae",24.11027,61.45491
"Rattus norvegicus",24.9,60.1
"Rattus norvegicus",24.9,60.1
"Rattus norvegicus",24.9,60.1
"Lepus europaeus",25.018642,60.110161
"Lepus europaeus",25.018642,60.110161
"Pteromys volans",24.917745,60.172929
"Odocoileus",24.898808,60.270878
"Sciurus vulgaris",22.200505,60.427963
"Capreolus capreolus",22.257245,60.326353
"Capreolus capreolus",22.257422,60.326374
"Sciurus vulgaris",22.238036,60.431567
"Sciurus vulgaris",24.90802,60.200504
"Sciurus vulgaris",23.836034,61.446496
"Vulpes vulpes",22.28783,60.45429
"Martes martes",22.872098,62.118495
"Martes martes",22.872098,62.118495
"Rattus norvegicus",24.9,60.1
"Alces alces",25.18704,60.34679
"Sciurus vulgaris",25.47905,65.01943
"Rattus norvegicus",24.94983,60.18382
"Sciurus vulgaris",25.47821,65.02006
"Sciurus vulgaris",25.47858,65.01983
"Lepus europaeus",25.018642,60.110161
"Lepus europaeus",25.018642,60.110161
"Pteromys volans",29.611,65.24858
"Meles meles",24.382962,66.740173
"Vulpes vulpes",25.009704,60.233855
"Neomys fodiens",25.47549,65.01885
"Sciuromorpha",25.47682,65.01909
"Rattus norvegicus",24.945194,60.190902
"Sciurus vulgaris",23.843979,61.44839
"Sciurus vulgaris",23.84333,61.447211
"Sciurus vulgaris",23.845933,61.447508
"Sciurus vulgaris",24.876399,60.195769
"Sciurus vulgaris",23.837345,61.446985
"Martes martes",23.456965,61.981686
"Neovison vison",24.327314,67.64767
"Sciurus vulgaris",25.02967,60.19629
"Sciurus vulgaris",24.48181,60.45718
"Sciurus vulgaris",25.003,60.18341
"Nyctereutes procyonoides",25.18219,60.272088
"Neomys fodiens",23.777379,61.209471
"Myotis daubentonii",23.777379,61.209471
"Rangifer tarandus fennicus",23.431053,61.974558
"Nyctereutes procyonoides",25.094633,60.225924
"Rattus norvegicus",24.9493,60.18379
"Lepus europaeus",25.1,60.3
"Murinae",25.04287,60.2902
"Pteromys volans",22.859765,63.249749
"Eptesicus nilssonii",29.821605,64.396977
"Chiroptera",24.828151,60.225744
"Sciurus vulgaris",24.90711,60.200254
"Capreolus capreolus",24.681694,62.269116
"Eptesicus nilssonii",27.290087,60.63925
"Rangifer tarandus fennicus",25.741896,63.524983
"Meles meles",24.928134,60.238747
"Lutra lutra",22.531064,63.526122
"Myotis",25.033678,60.180451
"Eptesicus nilssonii",25.037198,60.179064
"Eptesicus nilssonii",25.036264,60.178303
"Eptesicus nilssonii",25.035566,60.181416
"Eptesicus nilssonii",25.036606,60.180091
"Myotis mystacinus/brandtii",25.028764,60.178268
"Myotis",25.033084,60.177656
"Mammalia",24.45183,60.84624
"Sciurus vulgaris",21.490029,61.182838
"Vulpes vulpes",25.018642,60.110161
"Sciurus vulgaris",25.106241,60.199688
"Capreolus capreolus",22.257766,60.321967
"Capreolus capreolus",22.253584,60.32468
"Pteromys volans",27.487816,60.512701
"Lepus europaeus",24.75008,60.38708
"Rangifer tarandus fennicus",25.734479,63.520199
"Capreolus capreolus",24.84676,60.21018
"Sciurus vulgaris",25.018642,60.110161
"Ondatra zibethicus",27.619133,66.772715
"Meles meles",24.83329,60.32401
"Meles meles",24.966606,60.20734
"Rattus norvegicus",24.91956,60.188386
"Sciurus vulgaris",24.907078,60.200321
"Mammalia",25.15826,60.22268
"Sciurus vulgaris",25.01653,60.23165
"Capreolus capreolus",23.109959,63.852124
"Capreolus capreolus",21.56831,61.28389
"Apodemus",23.9,61.5
"Capreolus capreolus",28.483892,62.791846
"Lutra lutra",23.946007,60.391664
"Rodentia",22.200505,60.427959
"Sciurus vulgaris",24.875121,60.201353
"Martes martes",23.414499,62.214182
"Alces alces",25.079806,63.361019
"Sciurus vulgaris",27.211629,63.503219
"Vulpes vulpes",22.3,60.5
"Nyctereutes procyonoides",24.760073,60.281241
"Nyctereutes procyonoides",28.208438,61.095208
"Neovison vison",27.486282,63.378449
"Lepus europaeus",21.39637,62.27745
"Capreolus capreolus",23.110405,63.852008
"Sciurus vulgaris",25.018642,60.110161
"Nyctereutes procyonoides",26.22869,60.353024
"Neovison vison",26.22869,60.353024
"Lepus europaeus",24.925127,60.170408
"Talpa europaea",26.157375,61.248368
"Halichoerus grypus",22.367636,60.052837
"Oryctolagus cuniculus",24.787332,60.734797
"Capreolus capreolus",24.698678,60.147163
"Odocoileus virginianus",21.5,60.7
"Vulpes vulpes",24.96496,60.18674
"",26.7,67.5
"Sciurus vulgaris",24.86258,60.20429
"Neovison vison",26.7027,63.594468
"Neovison vison",25.270564,60.243793
"Neovison vison",25.654513,60.260058
"Lepus europaeus",25.1,60.3
"Sus scrofa",21.5,60.5
"Sciurus vulgaris",25.018642,60.110161
"Lepus europaeus",25.018642,60.110161
"Odocoileus virginianus",21.5,60.5
"Rattus norvegicus",24.9,60.1
"Sciurus vulgaris",24.84518,60.230883
"Sciurus vulgaris",24.945203,60.175889
"Sciurus vulgaris",24.948917,60.174744
"Pteromys volans",21.976647,62.683225
"Nyctereutes procyonoides",21.957661,60.478125
"Sciurus vulgaris",25.073757,60.233637
"Odocoileus virginianus",24.41096,60.83789
"Sorex araneus",22.29319,60.41038
"Vulpes vulpes",24.94581,60.20221
"Neovison vison",30.141644,63.370347
"Sciurus vulgaris",25.018642,60.110161
"Lepus europaeus",25.018642,60.110161
"Rattus norvegicus",24.94984,60.18503
"Mustela erminea",24.8329,60.2153
"Apodemus flavicollis",27.28425,61.50663
"Apodemus flavicollis",27.28434,61.50651
"Myotis daubentonii",24.542421,62.276432
"Nyctereutes procyonoides",25.226582,60.132008
"Sciurus vulgaris",24.888826,60.23141
"Vulpes vulpes",25.121515,60.212149
"Alces alces",24.443966,60.144114
"Chiroptera",28.963162,61.439867
"Sciurus vulgaris",25.676859,62.493709
"Neovison vison",20.060904,62.114814
"Lepus timidus",25.545124,62.422531
"Nyctereutes procyonoides",24.943071,60.664086
"Neovison vison",26.658939,60.473683
"Sciurus vulgaris",25.018642,60.110161
"Sciurus vulgaris",25.43575,65.0413
"Nyctereutes procyonoides",19.98569,60.17916
"Sciurus vulgaris",25.76265,62.24852
"Erinaceus europaeus",25.44429,65.05162
"Sciurus vulgaris",24.917659,60.19671
"Eptesicus nilssonii",27.821514,64.43726
"Vulpes vulpes",25.018642,60.110161
"Nyctereutes procyonoides",25.018642,60.110161
"Capreolus capreolus",21.542081,61.139911
"Sciurus vulgaris",25.7611,62.25062
"Talpa europaea",21.56728,61.28422
"Sciurus vulgaris",25.018642,60.110161
"Ovis",20.20805,60.2187
"",23.80686,60.1191
"Lepus europaeus",25.018642,60.110161
"Lepus europaeus",24.9128,60.15326
"Rattus norvegicus",24.9,60.1
"Alces alces",23.73105,61.87946
"Capreolus capreolus",24.90881,60.8688
"Lepus europaeus",24.98592,60.17519
"",24.1,67.7
"Apodemus flavicollis",25.13933,60.2099
"Microtus agrestis",24.7531,60.1553
"Lemmus lemmus",26.355163,69.792347
"Nyctereutes procyonoides",26.186802,60.98887
"Sciurus vulgaris",24.878525,60.241677
"Eptesicus nilssonii",29.82156,64.396973
"Sciurus vulgaris",23.098078,60.388708
"Martes martes",25.018642,60.110161
"Rattus norvegicus",24.970675,60.191598
"Vulpes vulpes",24.966181,60.187764
"Lutra lutra",22.93385,60.900115
"Erinaceus europaeus",24.935439,60.188937
"Pteromys volans",24.852002,60.488279
"Pteromys volans",26.253624,63.859827
"Sciurus vulgaris",21.74184,63.29674
"Lemmus lemmus",26.39069,69.7936
"Castor",29.18239,63.62188
"Mammalia",20.21077,60.18753
"Sciurus vulgaris",24.19425,60.53372
"Lemmus lemmus",26.465014,69.840334
"Nyctereutes procyonoides",24.370487,60.447903
"Nyctereutes procyonoides",25.00444,60.284607
"Sciurus vulgaris",25.118879,60.239916
"Chiroptera",25.325598,64.816879
"Chiroptera",25.405238,64.80669
"Lepus europaeus",24.93808,60.18677
"Pteromys volans",28.06006,64.41482
"Plecotus auritus",27.59358,60.57304
"Nyctereutes procyonoides",23.36103,59.93048
"Myotis dasycneme",27.5,60.5
"Nyctereutes procyonoides",25.004863,60.284191
"Neovison vison",23.885838,61.491993
"Neovison vison",25.970174,62.367223
"Neovison vison",24.394141,61.683074
"Chiroptera",22.860734,61.453186
"Eptesicus nilssonii",24.645223,60.479449
"Sciurus vulgaris",25.090263,60.222014
"Pteromys volans",23.791665,61.496204
"Sciurus vulgaris",25.071803,60.244975
"Sciurus vulgaris",24.872101,60.230849
"Chiroptera",24.479875,60.674377
"Neovison",21.218505,61.002174
"Rangifer tarandus fennicus",25.031984,64.726265
"Arvicolinae",22.258121,60.332735
"Sciurus vulgaris",22.996732,61.157696
"Alces alces",23.67426,60.88764
"Meles meles",23.69619,60.8633
"Myotis",27.9,62.3
"Artiodactyla",24.62094,65.76586
"Sciurus vulgaris",25.12044,60.20305
"Lemmus lemmus",26.377843,69.808728
"Nyctereutes procyonoides",25.001773,60.284432
"Neovison vison",24.876433,60.072477
"Sciurus vulgaris",25.066538,60.24286
"Capreolus capreolus",22.257577,60.322096
"Sciurus vulgaris",21.534288,61.124229
"Lepus europaeus",25.018642,60.110161
"Sciurus vulgaris",25.018642,60.110161
"Erinaceus europaeus",25.167357,60.206954
"Mammalia",22.200569,60.427962
"Sciurus vulgaris",22.200569,60.427962
"Sciurus vulgaris",24.84764,60.17862
"Rattus norvegicus",24.9,60.1
"Neovison vison",24.987789,60.137953
"Lemmus lemmus",26.37302,69.80881
"Chiroptera",21.74184,63.29674
"Meles meles",25.02701,60.21483
"Sciurus vulgaris",24.92414,60.22233
"Rodentia",24.91281,60.22688
"Sciurus vulgaris",24.90368,60.22207
"Apodemus flavicollis",27.25379,60.9637
"Sciurus vulgaris",24.02515,61.04244
"Lepus europaeus",25.018642,60.110161
"Chiroptera",25.443245,65.204372
"Chiroptera",23.946007,60.391664
"Lepus europaeus",24.981232,60.243096
"Rangifer tarandus fennicus",24.04973,63.835456
"Sciurus vulgaris",24.98136,60.1745
"Pteromys volans",27.274809,61.083852
"Myotis",30.207014,62.572826
"Alces alces",22.89284,60.7863
"Lutra lutra",22.3,63.5
"Sciurus vulgaris",27.3,61.7
"Odocoileus virginianus",24.482,60.36192
"Erinaceus europaeus",24.9329,60.18549
"Sorex araneus",22.18268,60.43282
"Oryctolagus cuniculus",25.03376,60.25072
"Nyctereutes procyonoides",25.00453,60.284322
"Pteromys volans",25.656049,62.134125
"Lepus europaeus",25.018642,60.110161
"Erinaceus europaeus",25.018642,60.110161
"Myotis",28.817759,62.175641
"Vulpes vulpes",25.018642,60.110161
"Lepus timidus",24.446999,59.935535
"Neovison vison",24.446999,59.935535
"Ondatra zibethicus",23.027999,60.062224
"Nyctereutes procyonoides",25.055342,60.263044
"Sciurus vulgaris",27.180585,63.023055
"Martes martes",24.878933,60.249744
"Sciurus vulgaris",24.908113,60.200448
"Sciurus vulgaris",22.339762,59.807347
"Eptesicus nilssonii",22.337429,59.809966
"Myotis daubentonii",22.336688,59.810753
"Rattus norvegicus",25.09623,60.4172
"Alces alces",21.36069,60.25002
"Pteromys volans",25.819577,62.298568
"Pteromys volans",25.822414,62.299499
"Pteromys volans",25.816883,62.319534
"Pteromys volans",25.816788,62.319488
"Lutra lutra",22.3,63.5
"Nyctereutes procyonoides",23.80309,61.35072
"Capreolus capreolus",21.94923,60.29043
"Sciurus vulgaris",25.48527,65.061
"Lutra lutra",22.3,59.9
"Capreolus capreolus",24.92243,60.19304
"Sciurus vulgaris",24.97424,60.22161
"Sorex",24.20981,60.5337
"Sorex araneus",25.08704,60.22856
"Nyctereutes procyonoides",24.977089,60.295142
"Pteromys volans",23.793,61.497
"Lepus europaeus",25.018642,60.110161
"Sciurus vulgaris",25.018642,60.110161
"Neovison vison",26.458273,61.654995
"Rangifer tarandus fennicus",24.443984,63.108543
"Rangifer tarandus fennicus",24.443984,63.108543
